Country,Document,DocYear,Element,ElementLabel,ElementText,Sector,TargetTime,TargetValue,TargetUnit ,TargetMetric,TargetBaseYear,TargetBaseValue,IndicatorType,Specific,Measurable,Achievable,Relevant,Timebound
Uganda,NDC,2022,Objective,Outcome,A climate-resilient water and sanitation sector,Water and Sanitation,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,A climate-resilient transport sector,Transport,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,A climate-resilient energy sector,Energy,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,A climate resilient and sustainable agricultural sector.,Agriculture,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Increased- resilient Fisheries sector,Fisheries,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Increased Forest Cover,Forestry,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Reduced disaster risk and losses,Disaster Risk Reduction,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Climate resilient cities and urban areas,Cities and Built Environment,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Sustainable resilient health sector,Health,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,"A Climate resilient Manufacturing, Industry and Mining sector","Manufacturing, Industrial Processes and Mining",,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Informed citizens to address climate change,Education,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,A transformed green and resilient Tourism sector,Tourism,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Climate resilient cropping systems and value chains,Agriculture - crop,,,,,,,,,,,,
Uganda,NDC,2022,Objective,Outcome,Climate resilient livestock production systems and value chains strengthened,Agriculture - livestock,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Enhance wetlands management and restore peatlands, riverbanks and lake shores","Ecosystems - wetlands, peatlands, riverbanks and lakeshores",,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Protect and restore mountain ecosystem
Area of degraded hilly and ",Ecosystems-mountain,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Protect manage and restore rangeland,Ecosystems-rangelands,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Enhance biodiversity conservation and management,Ecosystems-biodiversity,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Ensure resilient access to water supply for domestic and productive purposes.,Agriculture,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote sustainable water harvesting and storage,Agriculture,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Increase to sanitation and wastewater treatment infrastructure and services,Agriculture,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Scale-up Integrated Water Resources Management approach and use efficiency,Agriculture,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Build climate resilient roads, bridges, water and rail transport infrastructure systems",Transport,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Revise design codes, regulations and guidelines to climate proof strategic transport infrastructur",Transport,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Improve access and utilization of electricity from sustainable sources.,Energy,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote use of renewable energy sources and energy efficient technologies,Energy,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Increase access to clean energy cooking technologies
",Energy,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Rehabilitate and climate proof electricity transmission infrastructure,Energy,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Scaling up climate smart agriculture including agro- ecology,Agriculture - crop,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Strengthen water harvesting and irrigation farming,Agriculture - crop,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote development of climate resilient crop varieties (crop- diversification),Agriculture - crop,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Expand post- harvest handling, storage, value addition and marketing",Agriculture - livestock,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote highly adaptive and productive livestock breeds,Agriculture - livestock,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote agricultural (livestock) diversification,Fisheries,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Promote climate resilient capture
fisheries",Fisheries,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote ecosystem approach to aquaculture management,Forestry,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote afforestation and reforestation to reduce vulnerability of people and ecosystems,Forestry,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Encourage agroforestry to enhance nutrient cycling and integrated pest management,Forestry,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Encourage sustainable forest management to enhance forest ecosystem function,Forestry,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote use of non-timber forest products (NTFPs) to diversify livelihoods and improve resilience of communities,Forestry,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Incorporate climate and disaster risk reduction in planning, budgeting and reporting",Disaster Risk Reduction,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Expand climate information,Disaster Risk Reduction,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Build effective early warning systems,Disaster Risk Reduction,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Promote local, indigenous and traditional knowledge (ITK) and practices in disaster risk reduction",Disaster Risk Reduction,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Strengthen policy linkage and actions on climate change, migration and disaster risk reduction",Disaster Risk Reduction,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote sustainable urbanization and housing.,Cities and Built Environment,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Expand and maintain cities with greenbelts,Cities and Built Environment,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote efficient mobility in cities,Cities and Built Environment,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Improve solid waste management,Cities and Built Environment,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Integrate climate considerations into national health plans and strategies,Health,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Improve early warning, surveillance and response system for climate sensitive health hazards",Health,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Strengthen climate resilience of health infrastructure and system,Health,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"mplement integrated health related climate interventions considering policies on water and sanitation, education, social protection and reproductive health care.",Health,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Scale-up adoption of resource- efficient technologies,"Manufacturing, Industrial Processes and Mining",,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Build capacity in research and Innovation,"Manufacturing, Industrial Processes and Mining",,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote circular economy,"Manufacturing, Industrial Processes and Mining",,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,"Integrate climate change education into the national curriculum (primary, secondary and higher institutions of learning)",Education,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Improve education and awareness raising on climate change,Education,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Develop Knowledge systems for scaling up adaptation,Education,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Integrate climate considerations into national tourism sector plans and strategies,Tourism,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Promote natural and cultural/heritage conservation.,Tourism,,,,,,,,,,,,
Uganda,NDC,2022,Action,Action,Establish and protect existing wildlife corridors to strengthen the resilience of wildlife against climate risks and hazards.,Tourism,,,,,,,,,,,,
Uganda,NDC,2022,Indicator,Indicator,Wetlands coverage,"Ecosystems - wetlands, peatlands, riverbanks and lakeshores",2030,12,Percentage, area under wetlands,,9,output,yes,yes,no,yes,yes
Uganda,NDC,2022,Indicator,Indicator,Area of wetlands restored (ha),"Ecosystems - wetlands, peatlands, riverbanks and lakeshores",2030,"70,000",Hectares,restored wetlands,,"16,906",output,no,yes,no,yes,yes
Uganda,NDC,2022,Indicator,Indicator,KM of wetland boundaries demarcated,"Ecosystems - wetlands, peatlands, riverbanks and lakeshores",2025,"4,100",Number, kilometers of wetland boundaries,,700,output,yes,yes,no,yes,yes
Uganda,NDC,2022,Indicator,Indicator,Area of Peatlands restored (ha),"Ecosystems - wetlands, peatlands, riverbanks and lakeshores",,,,,,,output,no,yes,no,yes,no
Uganda,NDC,2022,Indicator,Indicator,Area degraded riverbanks and lakeshores restored and maintained (ha),"Ecosystems - wetlands, peatlands, riverbanks and lakeshores",2025,"1,500",Hectares,restored lakeshores,,200,output,no,yes,no,yes,yes
Uganda,NDC,2022,Indicator,Indicator,Area of degraded hilly and mountainous areas restored (ha),Ecosystems-mountain,2030,"10,000",Hectares,restored hilly and mountainous areas,,"1,250",output,no,yes,no,yes,yes
Uganda,NDC,2022,Indicator,Indicator,Level of implementation (%) of the Rangeland Management and Pastoralist Policy,Ecosystems-rangelands,,,,,,,process,no,no,no,yes,no
Uganda,NDC,2022,Indicator,Indicator,Level of implementation of climate actions in National Biodiversity Strategy and Action Plan II & III,Ecosystems-biodiversity,,,,,,,process,no,no,no,yes,no
Uganda,NDC,2022,Indicator,Indicator,Share of biodiversity contribution to national wealth,Ecosystems-biodiversity,,,,,,,outcome,no,yes,no,yes,no
Uganda,NDC,2022,Indicator,Indicator,No. of people benefiting from Ecosystem- Based Adaptation (EbA) interventions/ projects.,Ecosystems-biodiversity,,,,,,,output,yes,yes,no,yes,no
