"","Country","Document","DocYear","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","TargetTime","TargetValue","TargetUnit","TargetMetric","TargetBaseYear","TargetBaseValue","TargetType","new_ID"
"5164","Burkina Faso","NAP",2015,"Objective","Outcome","Early warning systems for the 
efficient management of 
variability and climate change 
have been put in place and are 
functional  ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"5165","Burkina Faso","NAP",2015,"Objective","Specific objective","SO 1: Improve the security of pastoralism through better dissemination and promotion of information on pastoral 
resources and the relevant access conditions.","","","Animal production","Food, fiber, other ecosystem products","","","","","","","",NA
"5166","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Improve real-time access to pastoral information; ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5167","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Attain better knowledge of the main transhumance routes. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5168","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Improve pastoralism-related communications; ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5169","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Promote lasting social peace by reducing tensions relating to pastoral conflict. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5170","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Ensure that the main pastoral warning systems are operational. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5171","Burkina Faso","NAP",2015,"Objective","Short-term outcome","An office for the National Observatory of Pastoralism in Burkina Faso has been set up and is operational","","","Livestock","Food, fiber, other ecosystem products","","1","Number"," offices","","","measurable",NA
"5172","Burkina Faso","NAP",2015,"Objective","Short-term outcome","A website for the National Observatory of Pastoralism in Burkina Faso has been set up and is operational","","","Livestock","Food, fiber, other ecosystem products","","1","Number"," websites","","","measurable",NA
"5173","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Regular reports and bulletins are available with pastoralism-related information. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5174","Burkina Faso","NAP",2015,"Objective","Short-term outcome","A Pastoral Situation Monitoring Committee [Comité de Suivi de la Situation Pastorale, CSSP] has been set up and is operational. ","","","Livestock","Food, fiber, other ecosystem products","","1","Number"," institutions","","","measurable",NA
"5175","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Maps of transhumance routes and outbreaks of emerging diseases have been produced and/or updated. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5176","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Climate risk reduction and mangement tools are used in the livestock farming sector. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5177","Burkina Faso","NAP",2015,"Objective","Short-term outcome","The main centralised systems and the National Livestock Farming Laboratory have been allocated additional material and human resources. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5178","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Radio and television programmes showing experiences of managing pastoral crises have been made and broadcast","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5179","Burkina Faso","NAP",2015,"Objective","Short-term outcome","SMS-based systems for obtaining information on cattle prices and pastoral risk areas have been disseminated","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5180","Burkina Faso","NAP",2015,"Objective","Long-term outcome","Transhumance movements are better managed. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5181","Burkina Faso","NAP",2015,"Objective","Long-term outcome","A climate of positive social cohesion is maintained and strengthened. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5182","Burkina Faso","NAP",2015,"Objective","Long-term outcome","Variability and climate change aspects are better integrated by policy makers into new development projects and programmes. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5183","Burkina Faso","NAP",2015,"Objective","Long-term outcome","Pastoralists retain their livelihoods and make an increased contribution to the national economy. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5184","Burkina Faso","NAP",2015,"Objective","Specific objective","SO 2: Improve the protection of animal capital in order to provide sustainable support for the pastoralist economy 
and improve stakeholder resilience with a view to sustainable food security in Burkina Faso. ","","","Animal production","Food, fiber, other ecosystem products","","","","","","","",NA
"5185","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Support the replenishment of household regeneration hubs following climate events. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5186","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Ensure the survival of regeneration hubs by means of better sanitary coverage. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5187","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Reduce cattle-related economic losses by better anticipating pastoral crises. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5188","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Support dairy and egg production by livestock farmers during heat spikes. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5189","Burkina Faso","NAP",2015,"Objective","Project-specific objective","Protect the health of consumers of heat-perishable foodstuffs of animal origin. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5190","Burkina Faso","NAP",2015,"Objective","Short-term outcome","The annual livestock ownership of the 5,000 poorest households is maintained. ","","","Livestock","Food, fiber, other ecosystem products","","5,000","Number"," households owning livestock","","","measurable",NA
"5191","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Economic losses resulting from animal deaths have been reduced, ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5192","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Fewer animals are sold on cattle markets during economic downturns. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5193","Burkina Faso","NAP",2015,"Objective","Short-term outcome","More livestock farmers belong to associations and the rate of animal disease notification is increased. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5194","Burkina Faso","NAP",2015,"Objective","Short-term outcome","The rate of animal mortality in emerging animal disease outbreaks is reduced. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5195","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Fewer breeding animals are lost due to food shortages, ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5196","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Livestock farms are better adapted to heat-related impacts, ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5197","Burkina Faso","NAP",2015,"Objective","Short-term outcome","Consumer health is protected in relation to products of animal origin. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5198","Burkina Faso","NAP",2015,"Objective","Long-term outcome","national livestock production resources have been protected as the basis of the pastoralist economy. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
"5199","Burkina Faso","NAP",2015,"Objective","Long-term outcome","livestock farming revenue sources have been diversified. ","","","Livestock","Food, fiber, other ecosystem products","","","","","","","",NA
